,text,created_at,retweet_count,favorite_count,id_str,Normalised retweets,Norm likes,weighted score,media,mention,length,time,date
716,i heard poorly rated @morning_joe speaks badly of me (don't watch anymore). then how come low i.q. crazy mika along with psycho joe came..,2017-06-29 12:52:17,21887,83771,8.8e+17,0.129689213,0.21434346699999998,0.155085489,False,True,138,12:52:17,2017-06-29
717,i have chosen one of the truly great business leaders of the world rex tillerson chairman and ceo of exxonmobil to be secretary of state.,2016-12-13 11:43:38,23120,76990,8.09e+17,0.13699523,0.196993035,0.154994572,False,False,137,11:43:38,2016-12-13
718,since election day on november 8 the stock market is up more than 25% unemployment is at a 17 year low companies are coming back to u.s.,2017-10-16 12:54:49,20213,92652,9.2e+17,0.119770095,0.237067135,0.154959207,False,False,136,12:54:49,2017-10-16
719,congressman john lewis should spend more time on fixing and helping his district which is in horrible shape and falling apart (not to......,2017-01-14 12:50:26,21049,87998,8.2e+17,0.124723728,0.225159022,0.154854316,False,False,139,12:50:26,2017-01-14
720,judge gorsuch will be sworn in at the rose garden of the white house on monday at 11:00 a.m. he will be a great justice. very proud of him!,2017-04-08 19:58:00,18538,101425,8.51e+17,0.109845051,0.259514464,0.154745875,False,False,139,19:58:00,2017-04-08
721,'majority in leading eu nations support trump-style travel ban' poll of more than 10000 people in 10,2017-02-08 21:46:00,21885,83029,8.29e+17,0.129677362,0.21244492399999998,0.154507631,True,False,100,21:46:00,2017-02-08
722,i look forward to all meetings today with world leaders including my meeting with vladimir putin. much to discuss.#g20summit #usa????,2017-07-07 07:42:00,19323,96810,8.83e+17,0.114496489,0.24770614,0.154459385,False,False,133,07:42:00,2017-07-07
723,where is the outrage for this disney book? is this the 'star of david' also? dishonest media! #frozen,2016-07-07 01:34:00,25762,61853,7.51e+17,0.152650135,0.158262245,0.154333768,True,False,101,01:34:00,2016-07-07
724,thank you to all of the great men and women at the u.s. customs and border protection facility in yuma arizona around the united states!,2017-08-23 00:20:52,20358,91008,9e+17,0.120629277,0.232860659,0.154298692,True,False,136,00:20:52,2017-08-23
725,congratulations to rex tillerson on being sworn in as our new secretary of state. he will be a star!,2017-02-02 11:18:00,15883,115116,8.27e+17,0.094113116,0.294545399,0.15424280099999998,False,False,100,11:18:00,2017-02-02
726,the failing @nytimes writes total fiction concerning me. they have gotten it wrong for two years and now are making up stories sources!,2017-02-06 16:32:00,19275,96642,8.29e+17,0.11421207,0.247276282,0.154131333,False,True,135,16:32:00,2017-02-06
727,".@foxandfriends ""russia sent millions to clinton foundation""",2017-10-19 12:21:18,23703,72419,9.21e+17,0.14044973800000002,0.185297293,0.153904004,False,True,60,12:21:18,2017-10-19
728,trump vows to fight 'epidemic' of human trafficking,2017-02-24 17:04:19,20245,91082,8.35e+17,0.119959707,0.233050002,0.153886796,True,False,51,17:04:19,2017-02-24
729,i hope the fake news media keeps talking about wacky congresswoman wilson in that she as a representative is killing the democrat party!,2017-10-21 12:07:16,20202,91226,9.22e+17,0.119704915,0.233418452,0.153818976,False,False,136,12:07:16,2017-10-21
730,in any event we are extreme vetting people coming into the u.s. in order to help keep our country safe. the courts are slow and political!,2017-06-05 10:44:00,20282,90754,8.72e+17,0.120178947,0.232210754,0.153788489,False,False,138,10:44:00,2017-06-05
731,"general james ""mad dog"" mattis who is being considered for secretary of defense was very impressive yesterday. a true general's general!",2016-11-20 13:39:05,21731,82723,8e+17,0.12876485099999999,0.211661967,0.153633986,False,False,136,13:39:05,2016-11-20
732,what about all of the contact with the clinton campaign and the russians? also is it true that the dnc would not let the fbi in to look?,2017-03-20 13:14:49,21762,82212,8.44e+17,0.128948538,0.21035448,0.153370321,False,False,136,13:14:49,2017-03-20
733,big progress being made in ridding our country of ms-13 gang members and gang members in general. make america safe again!,2017-07-27 18:37:44,19433,94758,8.91e+17,0.115148283,0.24245572199999998,0.153340515,False,False,122,18:37:44,2017-07-27
734,2 million more people just dropped out of obamacare. it is in a death spiral. obstructionist democrats gave up have no answer = resist!,2017-06-13 13:56:20,21456,83675,8.75e+17,0.127135366,0.214097834,0.153224106,False,False,135,13:56:20,2017-06-13
735,"hillary flunky who lost big. for the 100th time i never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",2017-01-09 11:36:00,21354,84171,8.18e+17,0.126530975,0.215366941,0.153181765,False,False,135,11:36:00,2017-01-09
736,just finished a very good meeting with the president of south korea. many subjects discussed including north korea and new trade deal!,2017-06-30 01:44:01,19755,92733,8.81e+17,0.117056262,0.237274388,0.1531217,False,False,134,01:44:01,2017-06-30
737,thoughts prayers are w/ our @usnavy sailors aboard the #ussjohnsmccain where search rescue efforts are underway.,2017-08-21 03:01:01,20975,86029,8.99e+17,0.124285249,0.220120975,0.153035966,True,True,112,03:01:01,2017-08-21
738,james clapper who famously got caught lying to congress is now an authority on donald trump. will he show you his beautiful letter to me?,2017-08-24 13:15:22,22501,77757,9.01e+17,0.133327408,0.198955545,0.153015849,False,False,137,13:15:22,2017-08-24
739,thank you the very dishonest fake news media is out of control!,2017-08-21 13:32:06,20686,87097,9e+17,0.122572808,0.22285364800000002,0.15265706,True,False,63,13:32:06,2017-08-21
740,thank you to former campaign adviser michael caputo for saying so powerfully that there was no russian collusion in our winning campaign.,2017-07-16 11:04:07,19730,92061,8.87e+17,0.11690812699999999,0.235554953,0.152502175,False,False,137,11:04:07,2017-07-16
741,today i was thrilled to announce a commitment of $25 billion 20k american jobs over the next 4 years. thank you?,2017-03-24 17:59:42,20212,89339,8.45e+17,0.119764169,0.22859021699999998,0.152411983,True,False,112,17:59:42,2017-03-24
742,had a very good call last night with the president of china concerning the menace of north korea.,2017-04-12 12:22:00,19588,92666,8.52e+17,0.11606672,0.237102956,0.152377591,False,False,97,12:22:00,2017-04-12
743,..but the people were pro-trump! virtually no president has accomplished what we have accomplished in the first 9 months-and economy roaring,2017-09-27 13:41:25,18869,96467,9.13e+17,0.11180635800000001,0.246828512,0.152313004,False,False,140,13:41:25,2017-09-27
744,tomorrow the house votes on #kateslaw no sanctuary for criminals act. lawmakers must vote to put american safety?,2017-06-29 01:51:18,21350,83031,8.8e+17,0.126507273,0.212450042,0.152290104,True,False,113,01:51:18,2017-06-29
745,law enforcement military did a spectacular job in hamburg. everybody felt totally safe despite the anarchists. @polizeihamburg #g20summit,2017-07-08 18:50:00,19447,93205,8.84e+17,0.115231239,0.23848208699999998,0.152206493,False,True,137,18:50:00,2017-07-08
746,...have it. fake news said 17 intel agencies when actually 4 (had to apologize). why did obama do nothing when he had info before election?,2017-07-09 12:06:00,20187,89030,8.84e+17,0.11961603400000001,0.227799583,0.15207109900000002,False,False,139,12:06:00,2017-07-09
747,the real story turns out to be surveillance and leaking! find the leakers.,2017-04-02 13:34:00,21334,82776,8.49e+17,0.126412467,0.211797577,0.152028,False,False,74,13:34:00,2017-04-02
748,texas is healing fast thanks to all of the great men women who have been working so hard. but still so much to do. will be back tomorrow!,2017-09-01 12:58:00,18432,98350,9.04e+17,0.109216958,0.251646513,0.151945825,False,False,137,12:58:00,2017-09-01
749,network news has become so partisan distorted and fake that licenses must be challenged and if appropriate revoked. not fair to public!,2017-10-12 00:09:00,20348,87960,9.18e+17,0.12057002300000001,0.22506179199999998,0.151917554,False,False,135,00:09:00,2017-10-12
750,well iran has done it again. taken two of our people and asking for a fortune for their release. this doesn't happen if i'm president!,2016-10-23 14:04:01,25671,59126,7.9e+17,0.152110923,0.151284715,0.151863061,False,False,134,14:04:01,2016-10-23
751,if you can't run your own house you certainly can't run the white house a statement made by mrs. obama about crooked hillary clinton,2016-10-23 12:53:51,25716,58853,7.9e+17,0.152377566,0.150586194,0.151840155,False,False,132,12:53:51,2016-10-23
752,the democrats made up and pushed the russian story as an excuse for running a terrible campaign. big advantage in electoral college lost!,2017-03-20 10:49:48,20285,88161,8.44e+17,0.120196723,0.225576088,0.151810533,False,False,137,10:49:48,2017-03-20
753,the fact that president putin and i discussed a cyber security unit doesn't mean i think it can happen. it can't-but a ceasefire did!,2017-07-10 00:45:00,19730,91092,8.84e+17,0.11690812699999999,0.23307558899999997,0.151758365,False,False,133,00:45:00,2017-07-10
754,last night in phoenix i read the things from my statements on charlottesville that the fake news media didn't cover fairly. people got it!,2017-08-23 13:40:31,19691,91085,9e+17,0.116677036,0.23305767800000002,0.151591229,False,False,138,13:40:31,2017-08-23
755,the united nations has such great potential but right now it is just a club for people to get together talk and have a good time. so sad!,2016-12-26 21:41:58,22128,77746,8.14e+17,0.131117234,0.19892739999999998,0.151460284,False,False,137,21:41:58,2016-12-26
756,karen handel for congress. she will fight for lower taxes great healthcare strong security-a hard worker who will never give up! vote today,2017-06-20 10:02:06,21313,82075,8.77e+17,0.126288034,0.21000394,0.151402806,False,False,139,10:02:06,2017-06-20
757,#electionday,2016-11-08 18:23:00,25164,61186,7.96e+17,0.14910674599999998,0.15655560300000002,0.151341403,True,False,12,18:23:00,2016-11-08
758,after being forced to apologize for its bad and inaccurate coverage of me after winning the election the fake news @nytimes is still lost!,2017-02-04 13:39:00,17438,102747,8.28e+17,0.103327112,0.26289704399999997,0.151198091,False,True,138,13:39:00,2017-02-04
759,rather than putting pressure on the businesspeople of the manufacturing council strategy policy forum i am ending both. thank you all!,2017-08-16 17:14:27,20229,87625,8.98e+17,0.119864901,0.22420463300000001,0.151166821,False,False,134,17:14:27,2017-08-16
760,"sleazy adam schiff the totally biased congressman looking into ""russia"" spends all of his time on television pushing the dem loss excuse!",2017-07-24 13:12:59,21363,81461,8.89e+17,0.126584304,0.20843290899999997,0.151138885,False,False,137,13:12:59,2017-07-24
761,leaving hamburg for washington d.c. and the wh. just left china?s president xi where we had an excellent meeting on trade north korea.,2017-07-08 18:55:00,18168,98393,8.84e+17,0.107652653,0.25175653600000003,0.150883818,False,False,134,18:55:00,2017-07-08
762,the failing @nytimes writes false story after false story about me. they don't even call to verify the facts of a story. a fake news joke!,2017-06-28 10:49:22,20564,85278,8.8e+17,0.12184991,0.21819940300000001,0.15075475800000002,False,True,138,10:49:22,2017-06-28
763,"the greatest influence over our election was the fake news media ""screaming"" for crooked hillary clinton. next she was a bad candidate!",2017-09-22 11:26:06,19652,90167,9.11e+17,0.116445946,0.23070880600000002,0.150724804,False,False,135,11:26:06,2017-09-22
764,we must not let #crookedhillary take her criminal scheme into the oval office. #draintheswamp,2016-10-28 19:20:22,26231,54473,7.92e+17,0.155429147,0.139379161,0.150614151,True,False,93,19:20:22,2016-10-28
765,despite the long delays by the democrats in finally approving dr. tom price the repeal and replacement of obamacare is moving fast!,2017-02-17 10:13:32,17252,102948,8.33e+17,0.10222498699999999,0.26341133899999997,0.15058089300000002,False,False,131,10:13:32,2017-02-17
766,as the phony russian witch hunt continues two groups are laughing at this excuse for a lost election taking hold democrats and russians!,2017-07-23 20:09:05,20088,87621,8.89e+17,0.11902942,0.224194399,0.150578913,False,False,136,20:09:05,2017-07-23
767,on behalf of @flotus melania and myself thank you poland!????????#icymi watch here?? #potusinpoland,2017-07-06 14:02:00,20309,86331,8.83e+17,0.12033893300000001,0.220893697,0.150505362,True,True,99,14:02:00,2017-07-06
768,when will sleepy eyes chuck todd and @nbcnews start talking about the obama surveillance scandal and stop with the fake trump/russia story?,2017-04-01 12:43:00,21797,78221,8.48e+17,0.129155927,0.200142775,0.15045198099999998,False,True,139,12:43:00,2017-04-01
769,thoughts and prayers with the sailors of uss fitzgerald and their families. thank you to our japanese allies for th?,2017-06-17 14:08:48,20363,85868,8.76e+17,0.120658904,0.219709027,0.15037394099999998,True,False,116,14:08:48,2017-06-17
